order_id,customer_id,order_date,status,region_code
467,266.0,2025-02-19 05:43:58,PLACED,WEST
468,265.0,2025-07-06 21:30:42,SHIPPED,EAST
469,226.0,2025-11-14 08:30:54,DELIVERED,WEST
470,86.0,2024-11-01 04:42:54,PLACED,SOUTH
471,238.0,2026-05-17 02:02:31,RETURNED,NORTH
472,93.0,2024-11-18 20:22:50,RETURNED,SOUTH
473,202.0,2025-11-21 05:50:06,SHIPPED,WEST
474,303.0,2026-03-31 01:29:06,CANCELLED,NORTH
475,129.0,2026-07-02 22:17:01,SHIPPED,NORTH
476,47.0,2025-03-30 17:55:13,DELIVERED,NORTH
477,269.0,2025-06-04 07:46:32,RETURNED,SOUTH
478,194.0,2025-11-14 00:20:08,SHIPPED,EAST
479,290.0,2025-10-30 06:50:04,SHIPPED,SOUTH
480,92.0,2025-09-28 16:38:35,DELIVERED,EAST
481,374.0,2025-05-22 02:03:24,SHIPPED,NORTH
482,461.0,2026-05-02 01:12:13,RETURNED,EAST
483,7.0,2026-06-16 05:36:49,RETURNED,NORTH
484,312.0,2024-09-05 02:29:47,RETURNED,WEST
485,233.0,2024-09-11 03:17:58,RETURNED,NORTH
486,126.0,2024-11-14 12:26:08,RETURNED,SOUTH
487,26.0,2025-04-04 14:11:23,DELIVERED,NORTH
488,75.0,2025-01-04 22:50:13,RETURNED,EAST
489,170.0,2025-03-12 04:16:32,CANCELLED,SOUTH
490,83.0,2025-03-14 19:35:05,RETURNED,SOUTH
491,495.0,2025-11-30 21:35:34,PLACED,NORTH
492,394.0,2025-02-22 23:49:20,CANCELLED,NORTH
493,389.0,2026-01-14 11:59:11,DELIVERED,WEST
494,69.0,2025-02-04 10:35:35,DELIVERED,WEST
495,269.0,2025-10-24 21:44:24,PLACED,NORTH
496,293.0,2025-11-24 09:35:13,PLACED,WEST
497,371.0,2025-05-14 20:22:04,DELIVERED,WEST
498,312.0,2025-02-07 08:58:38,RETURNED,EAST
499,475.0,2026-06-01 04:19:15,RETURNED,WEST
500,253.0,2025-06-22 06:03:12,SHIPPED,EAST
501,,10-03-2026,PLACED,SOUTH
502,410.0,2026-05-12 20:25:29,PLACED,EAST
503,180.0,2026-07-10 20:29:04,PLACED,SOUTH
504,354.0,2025-04-19 18:25:46,DELIVERED,EAST
505,260.0,2026-02-12 14:19:44,PLACED,EAST
506,175.0,2025-10-10 13:31:26,PLACED,SOUTH
507,100.0,2025-08-20 07:29:29,CANCELLED,WEST
508,,2025-06-26 10:32:07,SHIPPED,WEST
509,457.0,2025-05-29 05:51:42,CANCELLED,WEST
510,476.0,2024-11-18 15:34:55,DELIVERED,EAST
511,285.0,2024-12-01 12:26:00,DELIVERED,EAST
512,34.0,2026-05-06 04:12:33,PLACED,EAST
513,193.0,2024-07-29 15:10:55,RETURNED,WEST
514,96.0,2024-10-16 19:27:33,DELIVERED,EAST
515,,2026-01-27 23:12:27,CANCELLED,SOUTH
516,191.0,2025-01-09 22:18:51,SHIPPED,EAST
517,90.0,2025-12-07 21:32:28,SHIPPED,NORTH
518,228.0,2025-01-23 03:35:11,RETURNED,SOUTH
519,98.0,2026-07-12 03:34:08,RETURNED,EAST
520,398.0,2026-02-09 11:23:16,PLACED,SOUTH
521,106.0,2026-01-06 22:29:01,RETURNED,NORTH
522,3.0,2026-02-14 00:42:29,RETURNED,NORTH
523,171.0,2024-09-11 21:03:40,RETURNED,EAST
524,12.0,2024-12-22 05:53:00,SHIPPED,EAST
525,103.0,2024-11-18 07:58:58,DELIVERED,WEST
526,344.0,2025-05-16 02:00:45,DELIVERED,NORTH
527,8.0,2024-09-29 16:46:45,PLACED,SOUTH
528,278.0,2024-09-23 21:47:48,SHIPPED,EAST
529,294.0,2024-08-30 05:43:22,RETURNED,EAST
530,277.0,2026-07-09 07:38:45,CANCELLED,NORTH
531,55.0,2026-05-25 04:32:00,CANCELLED,SOUTH
532,361.0,2025-07-14 05:22:08,CANCELLED,EAST
533,160.0,2025-09-10 16:05:32,RETURNED,NORTH
534,499.0,2024-08-22 11:55:31,RETURNED,SOUTH
535,48.0,2024-08-01 04:01:26,CANCELLED,NORTH
536,234.0,2026-03-02 11:47:32,CANCELLED,WEST
537,119.0,2025-05-16 01:23:46,RETURNED,EAST
538,468.0,2025-08-22 16:17:36,DELIVERED,EAST
539,233.0,2026-02-25 21:06:44,PLACED,EAST
540,246.0,2024-09-14 08:27:40,DELIVERED,SOUTH
541,261.0,2024-09-30 09:54:44,PLACED,EAST
542,285.0,2025-01-31 13:00:40,RETURNED,WEST
543,206.0,2025-11-03 18:48:21,SHIPPED,SOUTH
544,499.0,2024-11-09 07:04:13,SHIPPED,WEST
545,402.0,2024-09-15 04:13:20,DELIVERED,SOUTH
546,89.0,2025-12-02 07:30:43,RETURNED,WEST
547,59.0,2026-07-05 06:38:05,RETURNED,NORTH
548,421.0,2026-05-30 10:55:41,CANCELLED,NORTH
549,307.0,2025-05-10 11:48:23,CANCELLED,EAST
550,254.0,2025-03-08 23:38:00,SHIPPED,SOUTH
551,455.0,2025-01-05 20:03:04,PLACED,SOUTH
552,339.0,2025-01-19 20:21:06,CANCELLED,WEST
553,101.0,2026-02-04 14:16:50,DELIVERED,EAST
554,471.0,2025-02-17 09:57:27,DELIVERED,NORTH
555,,2025-06-20 21:39:19,CANCELLED,SOUTH
556,437.0,2025-11-10 06:59:34,RETURNED,NORTH
557,1.0,2024-10-17 21:01:53,DELIVERED,NORTH
558,441.0,2024-10-21 15:43:44,CANCELLED,WEST
559,321.0,2025-08-24 19:44:06,CANCELLED,WEST
560,280.0,2026-04-23 23:39:02,SHIPPED,SOUTH
561,285.0,2024-11-21 04:54:35,CANCELLED,SOUTH
562,148.0,2024-08-02 21:09:14,SHIPPED,NORTH
563,37.0,2024-08-07 23:52:57,CANCELLED,WEST
564,500.0,2025-12-09 01:59:55,CANCELLED,WEST
565,458.0,2025-04-14 20:32:57,CANCELLED,SOUTH
566,233.0,2026-05-10 22:59:00,CANCELLED,WEST
567,182.0,2026-06-22 14:27:37,PLACED,WEST
568,434.0,2025-03-21 06:44:17,DELIVERED,WEST
569,475.0,2026-05-13 23:10:08,PLACED,WEST
570,361.0,2025-07-16 12:42:50,PLACED,SOUTH
571,374.0,2025-07-09 13:39:50,DELIVERED,WEST
572,265.0,2026-05-19 03:16:00,PLACED,SOUTH
573,242.0,2025-09-04 13:45:55,PLACED,EAST
574,314.0,2026-07-07 19:33:16,PLACED,WEST
575,233.0,2025-02-08 06:43:09,DELIVERED,WEST
576,181.0,2025-09-10 18:10:17,DELIVERED,SOUTH
577,19.0,2025-06-22 05:03:25,DELIVERED,EAST
578,32.0,2024-10-24 15:16:14,RETURNED,NORTH
579,337.0,2026-01-04 13:10:45,RETURNED,NORTH
580,147.0,2025-09-03 13:35:43,PLACED,EAST
581,130.0,2024-11-26 04:44:54,DELIVERED,NORTH
582,380.0,2025-10-13 14:25:59,RETURNED,SOUTH
583,338.0,2025-10-18 20:19:23,DELIVERED,SOUTH
584,249.0,2025-07-01 07:07:57,PLACED,EAST
585,44.0,2025-11-13 20:07:29,SHIPPED,WEST
586,386.0,2026-02-13 09:16:13,SHIPPED,WEST
587,372.0,2025-11-17 13:40:14,DELIVERED,NORTH
588,329.0,2026-05-24 02:29:11,PLACED,SOUTH
589,238.0,2025-09-22 17:58:45,RETURNED,SOUTH
590,195.0,2025-06-14 13:06:44,DELIVERED,SOUTH
591,272.0,22-08-2025,CANCELLED,WEST
592,348.0,2025-11-20 15:01:52,PLACED,NORTH
593,470.0,2025-11-20 10:13:01,CANCELLED,EAST
594,172.0,2025-08-30 07:00:13,DELIVERED,WEST
595,237.0,2025-03-09 05:03:06,RETURNED,SOUTH
596,267.0,2026-06-17 16:06:07,SHIPPED,EAST
597,,07-04-2025,PLACED,NORTH
598,211.0,2025-07-20 19:11:04,CANCELLED,EAST
599,113.0,2025-09-03 20:41:21,PLACED,NORTH
600,318.0,2025-01-04 02:31:38,SHIPPED,NORTH
601,363.0,2026-03-28 17:23:11,RETURNED,SOUTH
602,193.0,2024-09-19 05:57:15,RETURNED,SOUTH
603,459.0,2025-06-19 21:25:10,DELIVERED,WEST
604,339.0,2025-03-07 19:37:31,DELIVERED,WEST
605,355.0,2025-04-21 19:14:30,DELIVERED,EAST
606,83.0,2025-05-27 20:34:56,PLACED,WEST
607,199.0,2025-01-29 11:42:02,DELIVERED,SOUTH
608,226.0,2024-11-09 15:19:54,SHIPPED,WEST
609,92.0,2025-03-04 11:33:20,RETURNED,WEST
610,112.0,2024-07-19 21:19:16,CANCELLED,EAST
611,,2024-07-11 18:16:04,DELIVERED,WEST
612,10.0,2025-08-22 03:52:05,PLACED,NORTH
613,341.0,2026-04-06 00:19:38,DELIVERED,WEST
614,,2026-02-20 16:09:38,CANCELLED,WEST
615,224.0,2026-05-01 07:24:52,PLACED,SOUTH
616,2.0,2024-10-25 13:22:15,CANCELLED,NORTH
617,291.0,2025-04-04 19:01:33,DELIVERED,EAST
618,206.0,2025-02-19 10:10:55,PLACED,EAST
619,274.0,2025-07-11 03:01:48,CANCELLED,EAST
620,332.0,2025-08-31 07:30:45,CANCELLED,SOUTH
621,154.0,2024-07-18 03:35:18,DELIVERED,WEST
622,44.0,2025-12-27 21:30:27,SHIPPED,SOUTH
623,19.0,2026-06-27 21:31:11,RETURNED,SOUTH
624,251.0,2025-07-28 18:49:01,DELIVERED,WEST
625,274.0,2026-02-18 11:34:41,PLACED,NORTH
626,174.0,2025-07-17 05:43:16,PLACED,WEST
627,61.0,2025-03-01 09:41:28,RETURNED,WEST
628,482.0,2024-07-18 18:47:25,SHIPPED,SOUTH
629,474.0,2026-02-26 13:22:59,CANCELLED,NORTH
630,242.0,2025-06-11 00:26:31,SHIPPED,SOUTH
631,8.0,2026-03-23 11:41:16,DELIVERED,NORTH
632,234.0,2025-02-24 05:01:10,PLACED,NORTH
633,59.0,2025-10-18 09:30:10,SHIPPED,NORTH
634,412.0,2025-01-07 06:42:49,CANCELLED,EAST
635,62.0,2026-03-22 13:22:01,SHIPPED,EAST
636,429.0,2024-07-17 07:05:57,PLACED,SOUTH
637,172.0,2025-09-10 11:57:44,CANCELLED,SOUTH
638,357.0,2025-04-27 21:46:23,SHIPPED,NORTH
639,69.0,2024-12-05 03:45:51,RETURNED,WEST
640,399.0,2025-05-27 11:51:33,PLACED,NORTH
641,4.0,2026-05-27 21:14:21,RETURNED,EAST
642,214.0,2025-09-20 02:02:13,CANCELLED,SOUTH
643,106.0,2025-06-16 04:47:58,CANCELLED,WEST
644,123.0,2025-05-14 07:15:30,PLACED,SOUTH
645,368.0,2025-01-21 18:56:51,DELIVERED,EAST
646,,2024-11-15 12:06:37,PLACED,NORTH
647,317.0,2026-01-17 23:57:22,RETURNED,SOUTH
648,238.0,2026-02-04 05:25:08,DELIVERED,NORTH
649,100.0,2025-11-25 10:41:15,CANCELLED,WEST
650,91.0,2025-05-10 09:30:52,PLACED,EAST
651,146.0,2026-04-16 03:32:32,RETURNED,WEST
652,23.0,2025-05-01 13:39:06,RETURNED,SOUTH
653,81.0,2024-12-30 00:41:14,PLACED,NORTH
654,459.0,2025-01-31 22:51:14,RETURNED,EAST
655,215.0,2024-09-11 05:07:22,DELIVERED,SOUTH
656,399.0,2025-06-04 15:39:32,SHIPPED,WEST
657,446.0,2025-11-09 09:24:44,PLACED,WEST
658,300.0,2025-01-13 18:18:08,SHIPPED,SOUTH
659,476.0,2025-08-16 22:51:21,DELIVERED,SOUTH
660,235.0,2026-02-25 12:34:23,DELIVERED,SOUTH
661,172.0,2026-03-25 00:51:51,PLACED,EAST
662,70.0,2026-06-18 11:19:33,CANCELLED,SOUTH
663,390.0,2025-10-30 23:43:30,RETURNED,SOUTH
664,405.0,2026-03-30 22:50:03,SHIPPED,SOUTH
665,45.0,2026-01-01 16:14:15,SHIPPED,WEST
666,429.0,25-12-2025,CANCELLED,SOUTH
667,127.0,2025-02-07 20:28:46,RETURNED,SOUTH
668,468.0,17-02-2025,PLACED,NORTH
669,241.0,2025-11-27 08:39:42,CANCELLED,WEST
670,246.0,2026-02-08 17:42:26,PLACED,WEST
671,254.0,2025-08-28 20:42:22,PLACED,WEST
672,487.0,2026-03-31 21:49:56,SHIPPED,NORTH
673,9.0,2025-02-05 11:45:07,CANCELLED,NORTH
674,500.0,2025-05-28 09:37:57,CANCELLED,SOUTH
675,405.0,2024-12-04 17:07:55,PLACED,NORTH
676,198.0,2026-05-05 14:36:16,PLACED,EAST
677,219.0,2024-09-02 20:48:25,RETURNED,SOUTH
678,404.0,2024-11-30 08:51:45,DELIVERED,NORTH
679,264.0,2024-10-25 19:24:10,PLACED,NORTH
680,197.0,2025-02-21 14:59:38,DELIVERED,EAST
681,90.0,2024-10-05 09:44:16,RETURNED,SOUTH
682,71.0,2025-11-18 09:05:13,PLACED,WEST
683,378.0,2025-06-30 08:45:19,SHIPPED,SOUTH
684,165.0,2025-11-03 11:51:26,CANCELLED,EAST
685,28.0,2025-06-28 08:44:21,CANCELLED,NORTH
686,241.0,2025-02-08 01:29:39,RETURNED,EAST
687,232.0,2026-01-06 18:18:07,PLACED,SOUTH
688,457.0,2025-11-07 09:31:05,CANCELLED,SOUTH
689,148.0,2025-07-28 20:01:00,SHIPPED,EAST
690,58.0,2024-12-04 13:11:43,SHIPPED,NORTH
691,151.0,2025-03-17 17:46:43,SHIPPED,WEST
692,178.0,2024-07-26 18:06:10,PLACED,EAST
693,97.0,2024-11-06 20:48:54,SHIPPED,EAST
694,211.0,2024-08-19 05:45:18,DELIVERED,WEST
695,304.0,2025-08-31 05:07:26,RETURNED,WEST
696,235.0,2024-07-28 21:05:45,DELIVERED,SOUTH
697,405.0,2024-12-03 02:40:27,DELIVERED,NORTH
698,76.0,2024-09-29 03:03:44,SHIPPED,SOUTH
699,365.0,2025-02-15 19:32:33,SHIPPED,SOUTH
700,83.0,2025-02-05 18:42:26,DELIVERED,SOUTH
701,226.0,2024-10-16 19:26:45,RETURNED,NORTH
702,341.0,2026-01-18 04:45:54,DELIVERED,WEST
703,277.0,2025-06-17 05:13:29,PLACED,NORTH
704,208.0,2026-01-27 10:48:16,CANCELLED,EAST
705,,2024-07-18 01:28:54,RETURNED,EAST
706,332.0,2025-01-08 12:26:55,DELIVERED,SOUTH
707,410.0,2024-09-19 17:56:24,CANCELLED,EAST
708,353.0,2024-11-05 17:29:38,PLACED,SOUTH
709,348.0,2024-07-23 03:02:14,CANCELLED,SOUTH
710,229.0,2025-07-30 01:32:10,RETURNED,SOUTH
711,299.0,2024-12-27 09:13:32,DELIVERED,SOUTH
712,12.0,2025-04-03 06:15:50,PLACED,WEST
713,100.0,2025-06-03 02:26:39,RETURNED,NORTH
714,466.0,2025-03-10 16:45:24,CANCELLED,EAST
715,198.0,2026-03-13 23:31:41,DELIVERED,EAST
716,229.0,2026-03-24 15:36:17,CANCELLED,WEST
717,412.0,2025-08-02 19:18:59,CANCELLED,WEST
718,72.0,2025-04-26 03:53:23,SHIPPED,SOUTH
719,156.0,2025-07-06 20:15:04,DELIVERED,NORTH
720,478.0,2026-01-04 00:21:09,PLACED,NORTH
721,210.0,2026-03-18 09:46:20,SHIPPED,WEST
722,364.0,2024-08-05 08:10:09,SHIPPED,SOUTH
723,427.0,2025-03-25 04:49:38,PLACED,EAST
724,428.0,2024-09-12 00:00:47,CANCELLED,SOUTH
725,14.0,2026-04-27 21:23:20,DELIVERED,WEST
726,64.0,2026-02-14 16:10:38,CANCELLED,SOUTH
727,252.0,2024-11-02 03:49:15,PLACED,NORTH
728,392.0,2024-08-24 05:10:36,PLACED,EAST
729,298.0,2025-02-03 16:31:59,DELIVERED,WEST
730,499.0,2026-03-06 03:45:52,RETURNED,NORTH
731,433.0,2025-05-12 11:49:06,SHIPPED,EAST
732,237.0,2024-09-05 03:15:12,SHIPPED,NORTH
733,140.0,2025-09-06 14:22:41,DELIVERED,NORTH
734,149.0,2025-07-11 20:43:03,PLACED,SOUTH
735,393.0,2024-11-29 17:53:07,RETURNED,SOUTH
736,279.0,2024-12-07 23:16:13,DELIVERED,EAST
737,351.0,2026-06-07 09:35:07,RETURNED,EAST
738,422.0,2026-04-26 07:58:32,DELIVERED,EAST
739,399.0,2025-01-21 22:21:55,SHIPPED,NORTH
740,112.0,2026-04-07 11:12:14,SHIPPED,NORTH
741,214.0,2025-05-04 01:39:53,SHIPPED,NORTH
742,246.0,2026-04-16 00:17:01,SHIPPED,WEST
743,456.0,2024-07-21 11:42:58,DELIVERED,SOUTH
744,364.0,2024-10-14 10:04:28,PLACED,SOUTH
745,66.0,2026-02-28 07:49:10,SHIPPED,EAST
746,65.0,2026-01-17 19:11:39,CANCELLED,NORTH
747,,2025-01-21 01:32:28,CANCELLED,NORTH
748,101.0,2025-05-06 13:41:56,RETURNED,NORTH
749,241.0,2026-03-02 17:13:42,PLACED,EAST
750,,2025-06-20 17:56:12,PLACED,SOUTH
751,301.0,2025-01-19 15:59:00,DELIVERED,NORTH
752,47.0,2026-02-04 14:45:40,DELIVERED,EAST
753,181.0,2024-08-06 17:13:24,RETURNED,SOUTH
754,259.0,2024-12-13 09:31:42,RETURNED,NORTH
755,271.0,2025-07-04 15:07:35,DELIVERED,SOUTH
756,462.0,02-02-2026,PLACED,SOUTH
757,472.0,2026-03-02 12:57:10,DELIVERED,SOUTH
758,226.0,2024-09-22 16:05:36,DELIVERED,WEST
759,218.0,2025-08-20 11:17:01,PLACED,EAST
760,64.0,2025-12-10 23:49:59,CANCELLED,EAST
761,361.0,2024-12-20 14:16:57,PLACED,EAST
762,253.0,2025-07-13 22:39:12,RETURNED,EAST
763,352.0,2025-05-09 22:19:26,RETURNED,WEST
764,149.0,2025-12-22 23:33:06,PLACED,WEST
765,481.0,2025-03-11 02:41:11,CANCELLED,NORTH
766,203.0,2026-07-08 20:51:48,PLACED,NORTH
767,74.0,2025-03-19 14:52:50,PLACED,SOUTH
768,34.0,2024-11-11 21:16:40,SHIPPED,WEST
769,63.0,2025-11-12 09:01:05,CANCELLED,EAST
770,392.0,2026-01-28 07:52:10,DELIVERED,WEST
771,183.0,2024-08-13 10:56:55,CANCELLED,WEST
772,262.0,2026-02-10 03:13:07,PLACED,NORTH
773,129.0,2026-07-09 19:20:20,SHIPPED,NORTH
774,51.0,2025-09-11 13:27:32,CANCELLED,NORTH
775,498.0,2025-08-20 07:18:56,DELIVERED,SOUTH
776,156.0,2024-10-14 13:25:45,PLACED,WEST
777,406.0,2025-01-24 10:38:17,CANCELLED,WEST
778,259.0,2025-07-20 11:18:58,RETURNED,NORTH
779,488.0,2025-11-19 15:25:19,PLACED,WEST
780,231.0,2025-02-28 18:49:33,CANCELLED,NORTH
781,17.0,2024-12-13 01:01:24,DELIVERED,SOUTH
782,252.0,2025-04-17 15:23:10,CANCELLED,WEST
783,392.0,2026-06-01 01:06:37,RETURNED,WEST
784,244.0,2024-08-21 03:31:40,PLACED,WEST
785,135.0,2026-05-13 12:17:31,RETURNED,EAST
786,393.0,2025-12-11 12:38:16,PLACED,NORTH
787,66.0,2024-12-27 20:24:48,RETURNED,NORTH
788,392.0,2024-10-07 09:41:07,PLACED,WEST
789,177.0,2025-01-10 23:16:06,PLACED,SOUTH
790,127.0,2025-11-15 06:49:28,PLACED,NORTH
791,445.0,2025-06-13 21:54:22,PLACED,EAST
792,20.0,2025-03-20 17:54:58,RETURNED,WEST
793,,2024-07-23 09:25:43,PLACED,EAST
794,194.0,2024-11-18 16:22:10,PLACED,WEST
795,52.0,2026-03-20 17:03:24,CANCELLED,EAST
796,86.0,2025-02-11 03:25:27,CANCELLED,SOUTH
797,255.0,2025-10-08 20:05:09,PLACED,SOUTH
798,148.0,2024-10-12 14:58:35,RETURNED,WEST
799,412.0,2025-05-15 02:56:52,PLACED,NORTH
800,304.0,2026-03-16 15:15:09,RETURNED,WEST
801,219.0,2025-01-16 12:03:36,DELIVERED,EAST
802,222.0,2024-07-18 15:00:39,CANCELLED,WEST
803,129.0,2024-08-13 07:21:34,RETURNED,SOUTH
804,,2025-10-06 00:36:25,SHIPPED,WEST
805,110.0,2026-03-12 05:35:00,CANCELLED,EAST
806,480.0,2025-12-30 05:05:09,CANCELLED,NORTH
807,268.0,2025-07-15 20:14:02,SHIPPED,SOUTH
808,383.0,2025-12-28 09:22:27,CANCELLED,WEST
809,164.0,2025-10-17 18:44:56,SHIPPED,WEST
810,137.0,2024-11-09 01:48:20,DELIVERED,SOUTH
811,208.0,2025-04-26 03:55:09,PLACED,SOUTH
812,409.0,2026-03-02 09:14:38,RETURNED,WEST
813,217.0,2024-09-19 04:34:21,SHIPPED,EAST
814,,2025-01-20 21:03:55,DELIVERED,SOUTH
815,330.0,2024-11-11 04:15:31,CANCELLED,NORTH
816,29.0,2025-08-03 23:42:57,RETURNED,EAST
817,444.0,2024-09-20 16:23:41,DELIVERED,NORTH
818,204.0,2025-12-26 11:28:52,SHIPPED,SOUTH
819,58.0,2025-11-04 04:55:20,PLACED,EAST
820,255.0,2025-03-31 13:11:29,PLACED,EAST
821,169.0,2026-07-04 16:49:31,SHIPPED,WEST
822,112.0,2026-02-21 15:46:26,DELIVERED,WEST
823,210.0,2025-11-09 05:51:27,CANCELLED,EAST
824,359.0,2024-08-27 08:00:11,CANCELLED,WEST
825,350.0,2024-08-27 02:50:08,SHIPPED,EAST
826,244.0,2025-04-13 19:52:34,PLACED,NORTH
827,431.0,2025-11-24 08:17:36,PLACED,SOUTH
828,130.0,2024-11-08 05:47:38,DELIVERED,NORTH
829,274.0,2026-01-07 10:15:01,CANCELLED,NORTH
830,466.0,2025-09-01 06:53:49,DELIVERED,EAST
831,47.0,2026-03-18 10:32:47,DELIVERED,SOUTH
832,441.0,2024-10-03 02:28:19,DELIVERED,WEST
833,,2024-10-17 10:08:24,CANCELLED,WEST
834,378.0,2025-07-25 14:35:48,CANCELLED,NORTH
835,423.0,2025-01-08 09:54:57,PLACED,EAST
836,216.0,2025-03-14 16:59:58,DELIVERED,WEST
837,,2025-09-18 08:57:10,SHIPPED,WEST
838,406.0,16-03-2026,SHIPPED,EAST
839,161.0,2025-11-24 09:37:06,SHIPPED,SOUTH
840,434.0,2026-02-19 10:24:38,DELIVERED,WEST
841,245.0,2025-04-07 11:01:05,SHIPPED,EAST
842,410.0,2026-03-29 08:37:39,DELIVERED,SOUTH
843,202.0,2026-06-04 08:49:40,RETURNED,SOUTH
844,11.0,2025-06-17 10:51:33,RETURNED,SOUTH
845,465.0,2026-02-01 04:10:36,DELIVERED,SOUTH
846,26.0,2024-12-08 13:40:49,DELIVERED,SOUTH
847,46.0,2024-07-28 06:35:31,RETURNED,NORTH
848,8.0,2025-12-29 01:05:50,CANCELLED,WEST
849,61.0,2025-05-01 02:40:11,DELIVERED,EAST
850,383.0,2025-04-15 21:16:20,SHIPPED,SOUTH
851,422.0,2026-01-25 08:19:31,CANCELLED,SOUTH
852,210.0,24-10-2024,DELIVERED,SOUTH
853,317.0,2025-01-22 09:51:46,RETURNED,WEST
854,,2026-06-09 16:50:23,DELIVERED,WEST
855,352.0,2024-08-11 08:39:58,CANCELLED,EAST
856,38.0,2025-07-23 15:14:01,DELIVERED,SOUTH
857,242.0,2026-01-11 13:00:33,RETURNED,NORTH
858,3.0,2025-06-16 12:08:15,DELIVERED,WEST
859,344.0,2025-09-18 21:31:25,RETURNED,NORTH
860,298.0,2025-02-25 14:25:28,CANCELLED,EAST
861,450.0,2025-09-06 05:50:34,RETURNED,WEST
862,73.0,2026-01-04 02:16:20,SHIPPED,WEST
863,447.0,2025-07-27 08:31:24,DELIVERED,WEST
864,145.0,2024-12-06 02:13:27,DELIVERED,EAST
865,224.0,2025-09-24 20:37:56,CANCELLED,SOUTH
866,285.0,2024-12-03 15:31:14,CANCELLED,NORTH
867,97.0,2025-09-06 22:22:04,PLACED,WEST
868,134.0,2025-04-07 17:29:08,PLACED,WEST
869,21.0,2025-03-20 02:23:42,RETURNED,WEST
870,235.0,2026-01-31 13:31:00,SHIPPED,NORTH
871,179.0,2025-07-10 12:03:24,SHIPPED,SOUTH
872,384.0,2025-02-10 12:57:58,RETURNED,SOUTH
873,299.0,16-05-2026,RETURNED,SOUTH
874,214.0,2026-04-18 10:01:33,CANCELLED,NORTH
875,455.0,2025-10-19 16:44:57,PLACED,WEST
876,192.0,2026-06-21 23:34:38,DELIVERED,SOUTH
877,15.0,2026-05-11 02:33:48,CANCELLED,WEST
878,322.0,2025-09-15 09:33:15,PLACED,EAST
879,,2024-11-13 05:33:51,CANCELLED,EAST
880,486.0,2024-09-03 04:29:56,RETURNED,SOUTH
881,109.0,2025-08-28 05:39:56,DELIVERED,EAST
882,409.0,2024-11-09 02:25:50,RETURNED,WEST
883,48.0,2025-06-25 17:40:30,CANCELLED,NORTH
884,11.0,2025-02-26 08:17:03,CANCELLED,EAST
885,332.0,2026-04-09 03:36:55,PLACED,EAST
886,252.0,2025-02-01 05:43:57,DELIVERED,SOUTH
887,184.0,2025-09-05 08:48:47,RETURNED,SOUTH
888,251.0,2025-04-22 20:01:23,DELIVERED,WEST
889,47.0,2025-06-29 09:11:31,RETURNED,SOUTH
890,223.0,2024-07-12 05:57:53,RETURNED,EAST
891,499.0,2026-03-06 08:42:16,SHIPPED,WEST
892,270.0,2025-11-19 06:12:51,DELIVERED,WEST
893,224.0,2025-08-08 16:16:55,DELIVERED,SOUTH
894,66.0,2025-05-02 02:25:50,SHIPPED,WEST
895,152.0,2026-02-01 12:55:04,PLACED,NORTH
896,262.0,2024-12-02 19:09:22,RETURNED,EAST
897,182.0,2026-05-28 11:35:55,RETURNED,NORTH
898,59.0,2024-07-26 05:30:35,SHIPPED,WEST
899,24.0,2025-11-05 01:14:12,DELIVERED,EAST
900,301.0,2026-05-08 05:00:07,CANCELLED,EAST
901,175.0,2025-04-20 11:23:59,SHIPPED,SOUTH
902,95.0,2026-03-06 10:32:37,DELIVERED,NORTH
903,223.0,05-11-2025,PLACED,NORTH
904,88.0,2025-01-13 03:51:01,CANCELLED,WEST
905,156.0,2025-03-17 18:43:03,DELIVERED,WEST
906,412.0,2026-01-22 17:01:37,PLACED,SOUTH
907,58.0,2024-08-29 21:19:20,SHIPPED,NORTH
908,108.0,2025-12-04 23:57:01,SHIPPED,WEST
909,432.0,2025-09-03 07:25:26,SHIPPED,NORTH
910,155.0,2026-04-08 20:44:24,CANCELLED,NORTH
911,60.0,2025-05-08 15:53:57,CANCELLED,WEST
912,,2024-12-06 03:58:10,SHIPPED,SOUTH
913,151.0,2025-08-22 17:54:53,PLACED,EAST
914,5.0,2025-12-24 08:46:05,CANCELLED,WEST
915,435.0,2025-08-02 03:32:05,RETURNED,EAST
916,19.0,2026-02-26 10:51:52,RETURNED,WEST
917,119.0,2025-09-13 00:39:05,CANCELLED,EAST
918,284.0,2024-11-08 09:45:57,CANCELLED,WEST
919,60.0,2025-10-30 20:25:34,DELIVERED,WEST
920,358.0,2025-02-16 14:27:18,SHIPPED,WEST
921,177.0,2025-03-19 06:14:49,RETURNED,EAST
922,472.0,2025-05-25 23:51:23,CANCELLED,SOUTH
923,453.0,2025-11-21 11:51:41,CANCELLED,EAST
924,408.0,2025-03-18 19:30:35,SHIPPED,SOUTH
925,145.0,2024-10-05 11:44:49,CANCELLED,SOUTH
926,89.0,2024-09-24 10:53:37,PLACED,WEST
927,483.0,2025-08-22 01:42:40,SHIPPED,NORTH
928,10.0,2025-12-05 11:09:55,SHIPPED,SOUTH
929,424.0,2024-09-01 11:32:55,PLACED,EAST
930,221.0,2024-08-14 16:36:49,RETURNED,SOUTH
931,250.0,2026-04-21 09:40:44,DELIVERED,NORTH
932,395.0,2026-07-10 02:23:48,SHIPPED,NORTH
933,362.0,2024-10-20 11:42:50,CANCELLED,NORTH
